dist,GT,highRes,ShighRes,Fmean,Fmedian,FSCmean,FSCmedian,FSCpam,FSCkml,RWGPS,SFmean,SFmedian,SFSCmean,SFSCmedian,SFSCpam,SFSCkml
400,24.42087294,24.328,24.32684686,19.14530913,21.84894769,24.50015057,24.75060284,25.57044558,24.51021869,7.5,18.82418433,21.68041112,24.5010444,24.71743184,25.5827862,24.50198732
401,24.45168565,24.356,24.35686421,19.1675027,21.86509945,24.52613338,24.78490978,25.60083141,24.52559516,7.4,18.84016491,21.70461234,24.52656839,24.74585376,25.61358114,24.5282046
402,24.48249835,24.384,24.3868736,19.18969519,21.8218614,24.5521025,24.8191556,25.63125124,24.56016367,7.4,18.8563974,21.72870887,24.55208381,24.7742573,25.644411,24.55423597
403,24.51331106,24.412,24.4168759,19.2117508,21.83782471,24.57805627,24.85333239,25.66170476,24.58803733,7.3,18.87281566,21.75294419,24.57759088,24.80264688,25.67527453,24.5804279
404,24.54412377,24.44,24.44687197,19.23386721,21.85518215,24.60399193,24.88743225,25.69220844,24.61258938,7.2,18.88948096,21.77732356,24.60308974,24.83102667,25.70617043,24.60657426
405,24.57493648,24.468,24.47686269,19.25531797,21.87253959,24.6299059,24.92134498,25.72280434,24.63993558,7.1,18.90639071,21.80185226,24.62858055,24.85940062,25.73709743,24.63261721
406,24.60574919,24.496,24.50684892,19.27660923,21.91463534,24.65579712,24.9550391,25.7534891,24.66018728,7.1,18.9235373,21.82653558,24.65406348,24.88777246,25.76805419,24.65864995
407,24.63656189,24.524,24.53683152,19.29880684,21.96125718,24.68165806,24.98850073,25.78425934,24.67651955,7,18.94093363,21.85136032,24.67953865,24.91614495,25.79903941,24.68458312
408,24.6673746,24.552,24.56681138,19.32080399,21.97991243,24.70748386,25.01976061,25.81511176,24.70257139,6.9,18.95856987,21.87629793,24.70500623,24.94452039,25.83005172,24.71059873
409,24.69818731,24.58,24.59678935,19.34086265,21.99856769,24.73327049,25.04676796,25.84604302,24.74025831,6.8,18.97644255,21.90129073,24.73046641,24.97289213,25.86108978,24.73654552
410,24.72765616,24.61,24.62683909,19.36065642,22.01722293,24.75901261,25.07348873,25.87704984,24.76695855,6.8,18.99454737,21.92590421,24.7559193,25.00125507,25.89215222,24.76253841
411,24.75712502,24.64,24.65699222,19.38061728,22.03587817,24.78471085,25.09994621,25.90812894,24.79802638,6.7,19.01289236,21.95072015,24.78136505,25.02961021,25.92323765,24.7884761
412,24.78659387,24.67,24.68724766,19.40079888,22.05453341,24.8103636,25.12612766,25.93927706,24.82038057,6.6,19.03119236,21.97586003,24.80680376,25.0579585,25.9543447,24.81450037
413,24.81606272,24.7,24.71760438,19.42139736,22.07554037,24.83597222,25.15202794,25.97049094,24.84105599,6.5,19.04971625,22.00091535,24.83223551,25.0863005,25.98547196,24.84043992
414,24.84553158,24.73,24.74806139,19.44222598,22.10333447,24.86154139,25.17764186,26.00176738,24.86267528,6.5,19.0684694,22.02555757,24.85766029,25.11463382,26.01661804,24.8663692
415,24.87500043,24.76,24.77861779,19.46259117,22.13112857,24.88707155,25.20296413,26.03310317,24.88492187,6.4,19.08745839,22.05010995,24.88307809,25.14295629,26.04778153,24.89228929
416,24.90446928,24.79,24.80927269,19.48383033,22.15892266,24.91256089,25.22800428,26.06449511,24.91196334,6.3,19.10628724,22.07457441,24.90848894,25.17126594,26.07896104,24.91815392
417,24.93393813,24.82,24.84002529,19.50532475,22.18671676,24.93801157,25.25285628,26.09594003,24.9430362,6.3,19.12534778,22.09893789,24.93389267,25.19956054,26.11015514,24.94401679
418,24.96340699,24.85,24.87087482,19.52660395,22.18401214,24.96342619,25.27750881,26.1274348,24.97633024,6.2,19.14469888,22.12317833,24.95928902,25.2278379,26.14136244,24.96988276
419,24.99287584,24.88,24.90182058,19.55205591,22.24230496,24.98880279,25.30195055,26.15897626,24.99486665,6.1,19.16426697,22.14732053,24.98467775,25.25609601,26.17258153,24.99585862
420,25.02347662,24.91,24.93277091,19.55663671,22.26126485,25.01414077,25.32617016,26.19056131,25.01435759,6.1,19.18405349,22.17145857,25.01005863,25.28433302,26.20381101,25.02169622
421,25.05407739,24.94,24.96361507,19.56069941,22.27866293,25.03943855,25.35015628,26.22218684,25.04878424,6,19.20405935,22.19554301,25.03543144,25.31252051,26.2350495,25.04743809
422,25.08467817,24.97,24.99435143,19.58138446,22.29606102,25.06469643,25.37389753,26.25384978,25.07110045,5.9,19.22399656,22.21952231,25.06079591,25.34064817,26.26629561,25.0731949
423,25.11527894,25,25.02497831,19.60290943,22.29933939,25.08992819,25.39757001,26.28554707,25.10537818,5.9,19.24404404,22.24287954,25.08615176,25.3687166,26.29754796,25.09892714
424,25.14587972,25.03,25.05549401,19.51893809,22.31312394,25.11513347,25.4247712,26.31727566,25.12682692,5.8,19.26408241,22.26576098,25.11149865,25.39672649,26.3288052,25.12468221
425,25.1764805,25.06,25.08589674,19.54139942,22.34835039,25.14031318,25.45180605,26.34903253,25.15630815,5.7,19.28433254,22.28842797,25.13683619,25.42467865,26.36006597,25.15031693
426,25.20708127,25.09,25.11618469,19.5608459,22.38357684,25.16546814,25.47883044,26.38081467,25.19048053,5.6,19.30479045,22.31086746,25.16216404,25.4525736,26.39132894,25.17593045
427,25.23768205,25.12,25.14635601,19.56720043,22.41880329,25.19059012,25.50602305,26.41261908,25.21064663,5.6,19.32542516,22.3330736,25.1874818,25.48041749,26.4225928,25.20162324
428,25.26828282,25.15,25.17640878,19.51950947,22.45634693,25.21567995,25.53339063,26.44444281,25.23421607,5.5,19.34623854,22.35528671,25.21278909,25.50821546,26.45385626,25.22742085
429,25.2988836,25.18,25.20634103,19.53738362,22.47244894,25.24073625,25.56094005,26.47628289,25.25865394,5.4,19.36722805,22.37774407,25.2380856,25.53600702,26.48511803,25.25311983
430,25.32861439,25.217,25.23616532,19.55645873,22.51329454,25.26575947,25.5886784,26.50813639,25.27521451,5.3,19.38851466,22.40143553,25.26337106,25.56383301,26.51637687,25.27876888
431,25.35834518,25.254,25.26601656,19.48330794,22.45529966,25.29074865,25.61661289,26.54000039,25.30155022,5.2,19.40999938,22.4252683,25.28864525,25.59168904,26.54763155,25.30438845
432,25.38807596,25.291,25.29589866,19.45385599,22.39690006,25.31570478,25.64475092,26.57187199,25.32267398,5.1,19.43167759,22.44925316,25.31390795,25.61957089,26.57888088,25.32998077
433,25.41780675,25.328,25.32581558,19.46610654,22.42573905,25.34063599,25.67606238,26.60374831,25.35171359,5,19.45356136,22.4730651,25.339159,25.64747468,26.61012368,25.35560777
434,25.44753754,25.365,25.35577129,19.45760409,22.45457805,25.36554388,25.70798487,26.6356265,25.38349604,4.9,19.47565523,22.49682939,25.36439827,25.67537617,26.64135882,25.38117677
435,25.47726833,25.402,25.38576976,19.43071586,22.48341705,25.39042805,25.7398413,26.66750369,25.41068829,4.9,19.49795207,22.52031539,25.38962554,25.70324629,26.67258519,25.40669932
436,25.50699912,25.439,25.41581504,19.3514208,22.4506863,25.41529039,25.76712144,26.69937707,25.43578481,4.8,19.52044585,22.54387864,25.41484106,25.73108583,26.70380174,25.43233349
437,25.5367299,25.476,25.44591117,19.25609899,22.4750569,25.44012883,25.78832719,26.73124383,25.45750365,4.7,19.54315351,22.5675452,25.44004497,25.75889552,26.73500628,25.45791937
438,25.56646069,25.513,25.47606221,19.1975348,22.49517185,25.46494781,25.80948674,26.76310117,25.48027033,4.6,19.56607139,22.59154966,25.4652371,25.78667599,26.7661958,25.48350128
439,25.59619148,25.55,25.50627228,19.17765765,22.48189189,25.48974788,25.83060071,26.79494633,25.50230427,4.5,19.58907754,22.61543137,25.49041726,25.8144278,26.79736742,25.50904441
440,25.629087,25.569,25.53653821,19.10941257,22.45311099,25.51452835,25.85166976,26.82677654,25.54848991,4.4,19.61211506,22.63887817,25.51558524,25.84215145,26.82851842,25.53455032
441,25.66198253,25.588,25.56669622,18.99964622,22.44363555,25.53929372,25.87270863,26.85858907,25.5554192,4.3,19.63535396,22.66224588,25.54074072,25.8698474,26.8596462,25.5600418
442,25.69487805,25.607,25.5967426,18.99336088,22.4775356,25.56404706,25.89746988,26.89038121,25.58644574,4.2,19.65898422,22.68632814,25.5658833,25.89751663,26.89074831,25.58550993
443,25.72777357,25.626,25.62667358,18.99690057,22.51791303,25.58878404,25.92226605,26.92215024,25.61966027,4.2,19.68279572,22.71077859,25.59101252,25.92516082,26.92182243,25.61092772
444,25.7606691,25.645,25.65648534,19.01869561,22.55985271,25.61351086,25.9471226,26.9538935,25.63554061,4.1,19.70685313,22.73550821,25.6161279,25.95278163,26.95286636,25.63641202
445,25.79356462,25.664,25.68617399,19.04072441,22.59024553,25.6382288,25.97276166,26.9856083,25.66530257,4,19.73119403,22.76045328,25.64122898,25.98038073,26.98387804,25.6618381
446,25.82646014,25.683,25.71573557,18.98983873,22.56973911,25.66294044,26.00273734,27.01729202,25.68320457,3.9,19.75572622,22.78562598,25.66631523,26.00795973,27.0148555,25.68721053
447,25.85935566,25.702,25.7451661,19.0101349,22.59278999,25.68764465,26.03464707,27.04894201,25.71149958,3.8,19.78044617,22.8108877,25.69138612,26.03552003,27.04579691,25.71262974
448,25.89225119,25.721,25.77446149,19.03278356,22.61584087,25.71234729,26.06659371,27.08055567,25.73320884,3.7,19.80536906,22.83660163,25.71644113,26.06306425,27.07670052,25.73799827
449,25.92514671,25.74,25.80361764,19.04200099,22.64755059,25.73705082,26.0984,27.1121304,25.75085626,3.6,19.83012077,22.86206371,25.7414797,26.09060435,27.1075647,25.76335355
450,25.95712017,25.779,25.83270314,19.00956319,22.61409787,25.76176258,26.13007293,27.14366363,25.78411678,3.5,19.85504457,22.88748065,25.76650128,26.1181522,27.13838794,25.78854573
451,25.98909364,25.818,25.86187455,19.00512143,22.5722589,25.78649288,26.16161936,27.17515281,25.81746295,3.5,19.88015591,22.91291383,25.79150542,26.1457092,27.16916878,25.81374368
452,26.0210671,25.857,25.89113201,19.005574,22.59309994,25.81123609,26.19304595,27.20659539,25.83463299,3.4,19.9053286,22.9383617,25.81649111,26.17327682,27.19990589,25.83891822
453,26.05304056,25.896,25.92047569,18.98657799,22.57301033,25.83598578,26.22435916,27.23798886,25.85883087,3.3,19.93111575,22.96385508,25.84145789,26.20085664,27.23059803,25.86413753
454,26.08501403,25.935,25.94990582,19.00585757,22.58203081,25.86073634,26.2480543,27.26933071,25.88298867,3.2,19.95704796,22.9893989,25.86640444,26.22845029,27.26124401,25.88936114
455,26.11698749,25.974,25.97942271,19.0299664,22.59105128,25.88548463,26.26903424,27.30061845,25.91724696,3.1,19.98327084,23.01513162,25.89133025,26.25605948,27.29184274,25.9145707
456,26.14896095,26.013,26.0090267,19.05823928,22.60007175,25.91023127,26.28993048,27.33184963,25.93682124,3,20.00962734,23.04084918,25.91623484,26.28368601,27.32239323,25.9396869
457,26.18093441,26.052,26.03871821,19.15035069,22.60909222,25.93497101,26.31076857,27.36302179,25.95904186,3,20.03611901,23.06668447,25.94111785,26.31133175,27.35289452,25.96475934
458,26.21290788,26.091,26.06849769,19.17409328,22.62656487,25.95970175,26.33157403,27.3941325,25.98583514,2.9,20.06273727,23.09268624,25.96597786,26.33901111,27.38334576,25.9898969
459,26.24488134,26.13,26.09836568,19.18493859,22.68790104,25.98441724,26.3524099,27.42517935,26.0043575,2.8,20.08948223,23.1189278,25.99081429,26.36672682,27.41374614,26.01501233
460,26.27394583,26.158,26.12820629,19.27842438,22.77864068,26.00911826,26.37360326,27.45615995,26.03441102,2.7,20.11634124,23.14520046,26.01562651,26.39448079,27.44409492,26.04004892
461,26.30301032,26.186,26.15799544,19.30308044,22.7865444,26.03380747,26.39516225,27.48707192,26.07268905,2.6,20.14331968,23.17164124,26.04041381,26.42227488,27.47439141,26.06504682
462,26.33207482,26.214,26.18773815,19.4255835,22.97773097,26.05849337,26.41709515,27.5179129,26.09211822,2.5,20.17064538,23.19870043,26.06517547,26.45011073,27.50463501,26.09004976
463,26.36113931,26.242,26.21743942,19.50805661,23.00699452,26.08317643,26.43941033,27.54868056,26.10760772,2.4,20.19812226,23.22638627,26.08991073,26.47799016,27.53482514,26.11507582
464,26.3902038,26.27,26.24710424,19.58507661,23.06433984,26.10785379,26.46175942,27.57937256,26.13140762,2.4,20.22573171,23.2544873,26.11461893,26.50591487,27.56496128,26.14007292
465,26.41926829,26.298,26.27673758,19.64620595,23.1528221,26.13252595,26.48423179,27.60998661,26.1590261,2.3,20.25387474,23.28297876,26.13929939,26.53388655,27.59504296,26.16499406
466,26.44833278,26.326,26.30634438,19.7388657,23.25232708,26.15719138,26.50680897,27.64052042,26.18054969,2.2,20.28231582,23.3116633,26.16395148,26.5618875,27.62506975,26.18998784
467,26.47739728,26.354,26.33592958,19.81252751,23.32608969,26.18185013,26.52947249,27.67097172,26.22126624,2.1,20.31076579,23.3402351,26.18857463,26.58990573,27.65504127,26.21502554
468,26.50646177,26.382,26.3654981,20.04930335,23.3868058,26.20650577,26.55220387,27.70133827,26.23113168,2,20.33935045,23.36891109,26.21316841,26.61792933,27.68495717,26.24003567
469,26.53552626,26.41,26.39505485,20.12451538,23.43039398,26.23115895,26.58081136,27.73161783,26.2584878,1.9,20.36807701,23.39758844,26.2377324,26.64599013,27.71481714,26.26500001
470,26.56275908,26.442,26.42464838,20.17381044,23.45508906,26.25580616,26.61267419,27.76180818,26.29575459,1.9,20.39693431,23.42611036,26.26226623,26.6741024,27.7446209,26.28989738
471,26.5899919,26.474,26.45425457,20.4176891,23.48421462,26.28044142,26.64458941,27.79190713,26.31820105,1.8,20.42572525,23.45447315,26.2867695,26.70225131,27.7743682,26.31479681
472,26.61722472,26.506,26.48387479,20.55960988,23.53105656,26.30506676,26.67654571,27.82191251,26.33384236,1.7,20.45464508,23.48254558,26.31124182,26.7304404,27.80405883,26.33956766
473,26.64445754,26.538,26.51351039,20.61980084,23.56711925,26.32968015,26.7085318,27.85182216,26.352754,1.6,20.48369963,23.51053607,26.33568274,26.75867085,27.83369259,26.36434903
474,26.67169036,26.57,26.54316269,20.64525224,23.60318194,26.35428325,26.73876856,27.88163392,26.38997994,1.5,20.51307296,23.53840708,26.3600919,26.78694318,27.86326931,26.38907086
475,26.69892318,26.602,26.57283305,20.74904344,23.63924463,26.37887827,26.75908268,27.91134569,26.40849329,1.4,20.54277965,23.56610302,26.38446998,26.81525799,27.89278885,26.41378617
476,26.726156,26.634,26.60252278,20.77478863,23.67530732,26.40346615,26.77870735,27.94095535,26.43537333,1.4,20.57261902,23.59368695,26.40881678,26.84361591,27.92225107,26.43843297
477,26.75338882,26.666,26.6322332,20.83046718,23.71137002,26.42805401,26.8102749,27.97046081,26.45656253,1.3,20.60260405,23.62146144,26.43313203,26.87201764,27.95165586,26.46318346
478,26.78062164,26.698,26.66196563,20.93704739,23.81299858,26.45263506,26.84177753,27.99986689,26.4905507,1.2,20.63309521,23.64997597,26.45741561,26.90046387,27.98100313,26.48787985
479,26.80785446,26.73,26.69172136,20.96212634,23.78207144,26.47720722,26.87320651,28.02919073,26.50324424,1.1,20.66372207,23.67850645,26.48166733,26.92895496,28.01029279,26.51256999
480,26.83805548,26.754,26.7215381,20.98712219,23.80913123,26.50176849,26.90455306,28.05843156,26.52915465,1,20.69449879,23.70701518,26.50588715,26.95749106,28.03952476,26.53724623
481,26.86825649,26.778,26.75139998,21.01248078,23.85562078,26.52631741,26.93580837,28.08758863,26.55231897,1,20.72538073,23.73561266,26.53007493,26.98607237,28.06869897,26.56182763
482,26.89845751,26.802,26.78130573,21.17098755,23.94057796,26.55085263,26.9669636,28.11666126,26.58751265,0.9,20.75638083,23.76385936,26.55423052,27.01469908,28.09781537,26.58645584
483,26.92865852,26.826,26.81125406,21.19568089,23.95933724,26.57536589,26.9980891,28.14564875,26.60330696,0.8,20.78789101,23.79250299,26.57835385,27.04337144,28.12687389,26.61106543
484,26.95885954,26.85,26.84124369,21.22074054,23.93956353,26.59986385,27.02938216,28.17455046,26.63179563,0.7,20.8195279,23.82134513,26.60244487,27.07208967,28.1558745,26.63561334
485,26.98906056,26.874,26.87127335,21.28830112,23.96217286,26.62434115,27.06084771,28.20336578,26.65765574,0.6,20.8512897,23.8504953,26.62650357,27.10084707,28.18481712,26.66021564
486,27.01926157,26.898,26.90134175,21.31228124,23.98586142,26.64879487,27.09249076,28.23209411,26.68475509,0.5,20.88318522,23.87949017,26.65053009,27.1296408,28.21370172,26.68464825
487,27.04946259,26.922,26.93144763,21.36379143,24.01325433,26.6732236,27.12431644,28.26073491,26.70149899,0.5,20.91520916,23.90861365,26.67452466,27.15850516,28.24252824,26.70907785
488,27.0796636,26.946,26.96158973,21.38795801,24.04434365,26.69763435,27.15632997,28.28928765,26.72824061,0.4,20.94737002,23.93772778,26.69848744,27.187467,28.27129662,26.73359605
489,27.10986462,26.97,26.99176678,21.41195054,24.07543296,26.72201623,27.1885367,28.31775184,26.75007711,0.3,20.97966205,23.96662651,26.7224186,27.21652534,28.30000681,26.75807542
490,27.14118628,27.004,27.02194842,21.43547144,24.10652224,26.74636565,27.22094207,28.34612701,26.78254114,0.2,21.01208892,23.99499654,26.74631824,27.2456793,28.32865872,26.78232776
491,27.17250794,27.038,27.0521272,21.45961581,24.13121372,26.7706901,27.25355162,28.37441272,26.80161708,0.2,21.04462483,24.02233547,26.77018642,27.27496979,28.3572523,26.80673111
492,27.2038296,27.072,27.08230295,21.4837682,24.15193773,26.79498563,27.28637101,28.40260858,26.81850822,0.1,21.07730597,24.05001763,26.79402315,27.30441826,28.38578744,26.83103607
493,27.23515126,27.106,27.1124755,21.50815179,24.17007964,26.81925136,27.31940599,28.43071422,26.85693771,7.3,21.11011869,24.07788655,26.8178285,27.33392784,28.41426407,26.85528445
494,27.26647293,27.14,27.14264464,21.53309176,24.1837784,26.84360389,27.35266244,28.45872928,26.88066244,7.4,21.14311229,24.1060195,26.84160259,27.36360663,28.44268207,26.87940514
495,27.29779459,27.174,27.17281016,21.55782867,24.21410976,26.86791081,27.38614633,28.48665347,26.903436,7.4,21.17622269,24.1344887,26.86534561,27.39344593,28.47104133,26.90353284
496,27.32911625,27.208,27.20297182,21.58059819,24.23483377,26.89224031,27.41986373,28.51448649,26.93191338,7.4,21.20948726,24.16316276,26.88905782,27.42335769,28.49934171,26.9276509
497,27.36043791,27.242,27.23312939,21.60323896,24.26120975,26.91650142,27.45344715,28.54222811,26.94458639,7.4,21.24294904,24.19255475,26.91273946,27.45343624,28.52758307,26.95171129
498,27.39175957,27.276,27.26328261,21.62440796,24.29102236,26.94069476,27.48654815,28.56987809,26.9729152,7.4,21.27649358,24.22196678,26.93639139,27.48369961,28.55576525,26.97578793
